date,sum_open_interest,sum_open_interest_value,toptrader_ls_ratio,global_ls_ratio,taker_ls_vol_ratio,n_obs
2022-04-04,524396.90100000,1845409661.56913350,,1.1618346454577209,,288
2022-04-05,525184.80300000,1788004166.07502270,,1.4498597376101556,,288
2022-04-06,493985.82900000,1562131387.04670000,,1.6327245836280626,,288
2022-04-07,490368.86700000,1582822436.27994000,,1.6631039716670883,,288
2022-04-08,511721.80100000,1633101911.45143180,,1.464083090685318,,288
2022-04-09,506047.50300000,1652283753.13020780,,1.3836523887048784,,288
2022-04-10,509675.91600000,1636814010.71568000,,1.496779461126735,,288
2022-04-11,493297.40400000,1468743690.66960000,,1.6667199539597788,,288
2022-04-12,488960.60500000,1482339766.78287050,,1.8474104133709333,,288
2022-04-13,499726.49000000,1557752411.89290000,,1.6106519172208067,,288
2022-04-14,506536.30000000,1528231435.26398680,,1.8483120137148885,,288
2022-04-15,503848.00700000,1531879326.56252000,,1.8129363847944142,,288
2022-04-16,506697.48200000,1549865990.04232000,,1.7809883965221889,,288
2022-04-17,502990.97500000,1502005341.24588100,,1.8540745208417102,,288
2022-04-18,492100.97000000,1504746667.10775180,,1.7000634963071886,,288
2022-04-19,503855.29000000,1564349750.18040000,,1.7757157292017514,,288
2022-04-20,482311.57600000,1482612981.51852150,,1.8483315745424111,,288
2022-04-21,502040.45400000,1498845515.99993300,,2.1553313205148577,,288
2022-04-22,521257.73200000,1545578194.53530600,,2.3583121273120895,,288
2022-04-23,521496.28000000,1529023272.21750450,,2.3997735849056605,,288
2022-04-24,526027.61900000,1534889234.71736220,,2.50333880260999,,288
2022-04-25,510351.41000000,1534904608.42102240,,2.020599038206672,,288
2022-04-26,526076.90100000,1472550336.94738250,,2.3389699605707084,,288
2022-04-27,512730.02800000,1480692538.66008000,,1.9573236889692587,,288
2022-04-28,500370.32400000,1468471815.76548000,,1.7387403488704605,,288
2022-04-29,516003.82200000,1451580671.74464000,,2.2416918429003023,,288
2022-04-30,524056.47700000,1429029197.97714760,,2.200764126281922,,288
2022-05-01,512910.16600000,1450099621.31520000,,2.054317388469063,,288
2022-05-02,505589.07700000,1443987683.36585000,,1.7243051733626857,,288
2022-05-03,509669.04600000,1417231619.52174000,,2.0605801730862088,,288
2022-05-04,499277.70300000,1467523567.11537700,,1.7250560538116593,,288
2022-05-05,517996.44200000,1424200137.49248000,,2.658405268310047,,288
2022-05-06,520477.23600000,1402894341.91440000,,2.5946425480353126,,288
2022-05-07,524527.54400000,1383910664.39331720,,2.622312556458898,,288
2022-05-08,534524.38300000,1341714999.01213000,,2.295803100263852,,288
2022-05-09,515851.19500000,1162898824.42435000,,1.8679846147483354,1.3230834456,288
2022-05-10,489678.46500000,1147953225.49950000,,1.9863204162181558,,288
2022-05-11,489419.72200000,1015193540.95016000,,1.782769378449724,1.0022453861,288
2022-05-12,471041.15100000,926891224.88025000,,1.434193913535635,0.8747237127,288
2022-05-13,462122.38200000,928588714.39080000,,1.3995677752431264,1.1174493971,288
2022-05-14,463356.30400000,954330257.50036920,,1.48391551584078,0.9513289876,288
2022-05-15,465407.80000000,998258772.86568030,,1.3348359444280224,0.5037180610,288
2022-05-16,451733.20300000,912855544.92370080,,1.5083475034781264,0.8105602358,288
2022-05-17,472304.97100000,988044380.15564050,,1.384499680367014,0.4934093804,288
2022-05-18,484259.13500000,926984247.92861950,,1.7114676587993645,0.9667587253,288
2022-05-19,488895.34500000,988809599.08539690,,1.4457453186162146,0.7785857521,288
2022-05-20,469428.95600000,920568959.87424000,,1.7721832926541217,1.8494888388,288
2022-05-21,459011.56000000,905918985.16280000,,1.6414405010438413,0.4083918934,288
2022-05-22,476779.11300000,975556814.27382000,,1.349659772283231,0.9778902710,288
2022-05-23,468653.27900000,924568561.87678000,,1.8655536397661803,0.8977848372,288
2022-05-24,491959.11100000,973734668.40230000,,2.098608717582279,2.4321026919,288
2022-05-25,488349.52000000,948413835.80160000,,2.2137147301559867,0.6791719845,288
2022-05-26,509498.48800000,920465063.40568000,,2.0068416931129702,1.0565217605,288
2022-05-27,545574.46100000,939829622.28254782,1.0260448956,2.3511051685956628,0.8272969380,288
